Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
10796.0,410.1099853515625,165.7333526611328,84.24877166748047,0.8611568808555603,,0.6800201535224915,1
,414.4450073242188,,80.4247817993164,0.8810471296310425,10868.0,,1
,412.3340148925781,166.30606079101562,85.29817199707031,0.8584491014480591,11172.0,,1
11923.0,437.9389953613281,184.99966430664065,83.11607360839844,0.8933925628662109,,0.7623401284217834,1
12181.0,430.9490051269531,177.65762329101562,87.49514770507812,,,0.7565838694572449,1
10898.0,414.8110046386719,,82.55313873291016,0.8745499849319458,11094.0,,1
11642.0,427.95599365234375,171.07894897460938,87.56867218017578,0.8590682148933411,11946.0,0.7363693714141846,1
,441.47698974609375,181.88800048828125,86.5787353515625,0.8794451355934143,,0.7725512385368347,1
11774.0,433.72900390625,180.2784881591797,84.2235107421875,,12036.0,,1
10842.0,412.7489929199219,167.04510498046875,84.00162506103516,0.8643632531166077,11105.0,0.6705009341239929,1
11914.0,430.6440124511719,172.00987243652344,,0.8519999384880066,,0.7163299918174744,1
11766.0,423.9809875488281,,,,11954.0,,1
11293.0,,178.36341857910156,81.41404724121094,0.8897488713264465,,0.7461020350456238,1
10222.0,,182.8002471923828,72.12429809570312,0.918873369693756,10421.0,0.820385217666626,1
13218.0,454.99798583984375,,93.23714447021484,0.8597773313522339,13459.0,0.7333148121833801,1
,,167.5240936279297,82.57571411132812,0.870075523853302,10911.0,,1
9963.0,410.0840148925781,171.16845703125,75.23148345947266,,10251.0,0.719298243522644,1
9028.0,390.4419860839844,165.4956817626953,,0.9063127040863036,9260.0,0.7722840309143066,1
10728.0,415.927001953125,169.2743377685547,81.99688720703125,0.8748453259468079,,0.593100368976593,1
12558.0,,,,0.8426284193992615,,0.6388888955116272,1
12362.0,,181.0390625,88.52607727050781,0.8722900748252869,12720.0,0.6327804923057556,1
11242.0,418.64599609375,172.5299072265625,,0.8739617466926575,11409.0,,1
11969.0,431.1289978027344,177.24331665039062,86.83843231201172,,12135.0,0.602790117263794,1
,,172.9621124267578,75.26065826416016,0.9003685712814331,10351.0,,1
13050.0,460.8190002441406,187.39630126953125,89.7934799194336,0.8777256011962891,,0.5959992408752441,1
11618.0,,179.4154510498047,83.34638214111328,,11820.0,0.6167649030685425,1
11572.0,418.6289978027344,164.12326049804688,90.98297119140624,0.8322786092758179,11861.0,0.6616352200508118,1
,416.4240112304688,173.8935089111328,78.45743560791016,0.8924325108528137,,,1
10182.0,404.8489990234375,168.11895751953125,77.88880920410156,0.8862037062644958,10369.0,,1
9764.0,390.9570007324219,160.2270965576172,,0.8704897165298462,9956.0,0.6488139033317566,1
11856.0,431.8630065917969,174.35243225097656,88.68266296386719,0.8609791994094849,12188.0,0.6150653958320618,1
12060.0,438.7749938964844,177.40103149414062,87.37784576416016,0.8702874779701233,,0.6486660838127136,1
11765.0,,174.33135986328125,86.89266967773438,0.8669276833534241,11963.0,0.6146813035011292,1
15420.0,503.4599914550781,206.0565490722656,96.4172821044922,0.883772611618042,15800.0,0.5846223831176758,1
11101.0,418.0329895019531,169.87318420410156,84.64671325683594,0.86700838804245,11340.0,0.6595959663391113,1
,408.281005859375,,,0.871459424495697,10649.0,0.7852649092674255,1
,,177.36634826660156,75.56694793701172,0.9046995639801024,,,1
9359.0,395.9880065917969,168.2939453125,71.10741424560547,,9555.0,0.5751597881317139,1
10367.0,413.9599914550781,176.56651306152344,75.28861999511719,0.9045329689979552,,,1
,428.8080139160156,169.5898895263672,,0.8491331338882446,,0.737001895904541,1
11211.0,410.5759887695313,162.87139892578125,88.59012603759766,0.8391326665878296,11408.0,0.6434228420257568,1
,433.781005859375,184.42333984375,80.1666259765625,,11697.0,0.6127060055732727,1
,414.99700927734375,174.44915771484375,80.5641860961914,,11062.0,0.7549833655357361,1
12444.0,445.87200927734375,,87.90731048583984,0.8775695562362671,12630.0,0.6045472025871277,1
10442.0,407.2820129394531,166.1415252685547,,0.8729707598686218,10668.0,0.6562342643737793,1
13672.0,467.9549865722656,183.5563201904297,97.4687271118164,0.8473706841468811,,,1
,418.9530029296875,172.96742248535156,,0.8727616667747498,,0.6229390501976013,1
12075.0,434.6600036621094,179.1971435546875,,,,0.6030865907669067,1
11274.0,,173.3803253173828,,0.8753303289413452,11526.0,0.6527705192565918,1
11458.0,418.8599853515625,169.07266235351562,87.52144622802734,,11668.0,0.7578042149543762,1
11675.0,429.1300048828125,173.41819763183594,86.83406066894531,0.8656089901924133,11888.0,0.7373373508453369,1
,,169.5191192626953,84.77814483642578,,11419.0,0.691623866558075,1
12624.0,451.7569885253906,188.23635864257807,,0.8885583877563477,12878.0,0.8090233206748962,1
11540.0,,,86.44035339355469,0.8658822178840637,11765.0,0.6071127653121948,1
12531.0,459.3059997558594,192.8181915283203,84.02542877197266,,,,1
11480.0,432.8240051269531,174.96246337890625,85.08846282958984,0.8737785220146179,11833.0,,1
,430.1069946289063,177.7969207763672,85.67855072021484,0.8762317299842834,,,1
12469.0,446.8410034179688,191.38665771484372,83.25487518310547,0.9004262089729309,12625.0,0.591452419757843,1
,419.4549865722656,170.0657501220703,,0.8609673976898193,11699.0,,1
12661.0,436.9219970703125,,93.07769775390624,0.8465037941932678,,0.7019849419593811,1
,419.6380004882813,170.6001739501953,83.60846710205078,0.8716750144958496,11333.0,0.6593007445335388,1
9843.0,383.1159973144531,154.9503173828125,81.3568344116211,,10024.0,0.7022688388824463,1
,445.8280029296875,184.82801818847656,84.49703216552734,0.8893815279006958,12308.0,,1
12287.0,444.1749877929688,181.92105102539065,87.73918151855469,0.8760101795196533,12508.0,,1
11693.0,,176.02406311035156,84.99131774902344,0.875709056854248,11842.0,0.6067351698875427,1
11341.0,437.5660095214844,181.9034423828125,,0.8965393900871277,,0.7662838101387024,1
12960.0,460.8670043945313,191.5177001953125,86.79779052734375,,13211.0,0.5882353186607361,1
12172.0,433.5979919433594,174.29940795898438,90.6949462890625,0.8539592027664185,12401.0,0.6384474039077759,1
12396.0,,,,0.8837817311286926,12546.0,0.5870985984802246,1
12203.0,442.60198974609375,184.23643493652344,85.572021484375,0.8855896592140198,,0.7990440130233765,1
13049.0,469.5379943847656,196.46617126464844,85.99484252929688,,13409.0,,1
12507.0,458.6499938964844,,88.10064697265625,0.8785093426704407,12877.0,0.5772638916969299,1
10499.0,403.2780151367188,162.45733642578125,83.75511932373047,0.8568586111068726,10749.0,0.744926929473877,1
11543.0,431.7630004882813,179.59811401367188,,0.8881856799125671,11786.0,0.602641761302948,1
12311.0,450.3349914550781,194.44674682617188,,0.9083508849143982,12441.0,0.5565551519393921,1
10563.0,408.9729919433594,167.47096252441406,81.02894592285156,,10782.0,0.6173582673072815,1
12683.0,,186.15756225585935,87.55859375,0.8824816942214966,12847.0,0.5909514427185059,1
12665.0,445.6629943847656,186.2803955078125,87.28702545166016,0.883421778678894,12811.0,0.7100807428359985,1
13818.0,467.89599609375,189.2847595214844,94.47992706298828,0.866520345211029,,0.6174538731575012,1
12771.0,449.260009765625,,85.92546081542969,0.8923266530036926,12939.0,0.7760695219039917,1
12213.0,,188.31678771972656,83.71768951416016,0.8957501649856567,12447.0,0.717989444732666,1
11875.0,429.9490051269531,173.6934814453125,88.04170989990234,0.8620167374610901,12128.0,,1
11846.0,437.3469848632813,182.6288146972656,82.9129638671875,0.8910031318664551,12019.0,0.5793231725692749,1
11952.0,443.4909973144531,181.7682647705078,85.3275146484375,0.8829695582389832,,0.5901347994804382,1
10919.0,413.08099365234375,167.12600708007812,84.21858215332031,,11120.0,0.6398851275444031,1
12023.0,,181.1767425537109,,0.8818951845169067,,0.6013002991676331,1
,443.51800537109375,183.4257354736328,84.54717254638672,0.8874343633651733,12283.0,0.5707123875617981,1
12544.0,442.1719970703125,,90.75762939453124,0.8602874279022217,12835.0,0.7707526683807373,1
12045.0,438.3940124511719,182.43557739257807,,,12276.0,0.7312852740287781,1
,452.5429992675781,188.35916137695312,82.79437255859375,0.8982152938842773,12367.0,0.7058686017990112,1
11773.0,433.9809875488281,174.7171630859375,87.27269744873047,0.8663090467453003,,0.6094631552696228,1
11939.0,437.7330017089844,178.8988800048828,86.44242095947266,0.8755146861076355,12204.0,0.6389959454536438,1
10191.0,419.5790100097656,174.73423767089844,75.53466796875,0.9017379283905028,10470.0,0.6273314952850342,1
,449.7139892578125,188.50738525390625,84.51765441894531,0.8938571214675903,12602.0,0.7983269095420837,1
,,188.5509185791016,84.38185119628906,,12578.0,0.6534193754196167,1
11394.0,416.1629943847656,167.26898193359375,88.10797119140625,,11543.0,0.7842246294021606,1
11732.0,433.864013671875,173.9580841064453,86.97465515136719,0.8660399317741394,12054.0,0.629601776599884,1
10260.0,417.0,172.99356079101562,76.9076919555664,0.895744264125824,10527.0,0.5882353186607361,1
11808.0,431.4570007324219,176.30458068847656,85.55895233154297,0.8743529319763184,12006.0,0.6183493733406067,1
12235.0,443.45599365234375,187.66253662109372,83.75172424316406,,12442.0,0.6583266258239746,1
,433.5050048828125,171.52261352539062,91.3299560546875,0.8464514017105103,,0.7017421722412109,1
10873.0,,170.91297912597656,,0.8770704865455627,11085.0,,1
12906.0,461.2030029296875,,86.72735595703125,0.8916217088699341,13272.0,0.7383295297622681,1
12539.0,,178.60105895996094,90.33457946777344,0.862656831741333,12790.0,0.7344775199890137,1
11343.0,,,83.82770538330078,0.8755440711975098,,,1
10613.0,423.3290100097656,172.11276245117188,79.71240234375,,10881.0,0.5869697332382202,1
11659.0,429.0830078125,,87.78890228271484,0.858183741569519,,,1
12671.0,448.8380126953125,180.471435546875,90.6984405517578,0.8645400404930115,12963.0,0.6616019010543823,1
10304.0,416.5610046386719,174.27423095703125,76.18439483642578,0.8993874788284302,10541.0,0.6122400760650635,1
10928.0,410.9400024414063,171.7461395263672,81.38594055175781,0.880592942237854,11132.0,0.6111856698989868,1
12385.0,,177.64163208007812,90.33319091796876,0.8610539436340332,,0.7365447282791138,1
11682.0,423.3739929199219,168.3994903564453,,0.8475427031517029,11963.0,0.7158088088035583,1
13043.0,442.49798583984375,,96.697509765625,,13278.0,0.647648811340332,1
,419.7139892578125,,82.31733703613281,0.8796557784080505,11335.0,0.6016453504562378,1
,454.10400390625,192.0917205810547,83.93650817871094,0.8994806408882141,12811.0,0.5667839050292969,1
,414.0790100097656,169.0088348388672,84.32627868652344,0.8666331171989441,,,1
,430.2550048828125,172.5695343017578,88.02676391601562,,,,1
13111.0,457.01800537109375,188.33433532714844,,0.8780521154403687,13323.0,0.7794423699378967,1
13400.0,468.2279968261719,,92.69112396240234,0.8694542646408081,13756.0,0.5997135639190674,1
11154.0,,174.31781005859375,,0.8819112777709961,11506.0,,1
10236.0,398.5379943847656,160.84901428222656,,0.8584775924682617,10392.0,,1
11342.0,429.781005859375,179.1381378173828,81.86804962158203,0.8894611597061157,11532.0,,1
12445.0,440.5769958496094,184.65521240234372,86.31019592285156,0.8840392231941223,,0.6723029613494873,1
,412.3059997558594,,,0.8619913458824158,11017.0,0.6141043305397034,1
10897.0,420.5549926757813,168.11865234375,83.5630111694336,0.8677231073379517,11174.0,0.640849232673645,1
8499.0,370.4460144042969,156.07228088378906,70.63035583496094,0.891739547252655,,0.7615591287612915,1
12231.0,450.5589904785156,187.54214477539065,84.03810119628906,0.8939821720123291,12504.0,0.7071577310562134,1
10841.0,419.1000061035156,166.86517333984375,84.30315399169922,,11258.0,0.6947577595710754,1
10023.0,413.2040100097656,,74.2406005859375,,10221.0,0.5797327756881714,1
,455.2669982910156,181.2097930908203,92.44759368896484,0.8600742816925049,,0.622191309928894,1
11219.0,433.7130126953125,180.31642150878903,,0.8954958915710449,11485.0,0.7004870176315308,1
,455.3150024414063,188.1911773681641,87.0829086303711,0.8864959478378296,,0.675079345703125,1
12091.0,,180.92755126953125,,0.8801692724227905,12303.0,0.6206560134887695,1
12263.0,444.9540100097656,180.22085571289065,87.5452880859375,0.8740885257720947,12478.0,0.6045055985450745,1
11537.0,428.3869934082031,177.81396484375,83.65266418457031,0.882426381111145,11733.0,0.7449954748153687,1
11601.0,416.64599609375,165.78099060058594,89.89610290527344,,11782.0,0.6452168822288513,1
10984.0,,170.8734893798828,83.75952911376953,0.8716187477111816,11201.0,0.69554203748703,1
11065.0,416.0840148925781,172.1811981201172,82.18488311767578,0.8787316083908081,11222.0,0.6178802847862244,1
,,,84.56639099121094,0.8693328499794006,11440.0,0.7356057167053223,1
12188.0,435.8609924316406,182.0326690673828,85.78117370605469,0.8820047378540039,12363.0,,1
,,177.27418518066406,82.13945770263672,0.8861769437789917,11481.0,0.8201084733009338,1
11718.0,427.14599609375,164.74819946289062,93.12975311279295,0.8248953819274902,12155.0,0.7203097939491272,1
11280.0,,170.83091735839844,85.05522155761719,0.8672394752502441,11510.0,0.6054750680923462,1
10841.0,413.4599914550781,170.9647979736328,,0.8785070776939392,11070.0,0.654491662979126,1
10020.0,,177.4746551513672,72.4375,0.9129118323326112,10217.0,0.5474213361740112,1
11490.0,421.1669921875,167.71011352539062,,,11793.0,0.7554240822792053,1
10588.0,404.3240051269531,163.66207885742188,83.96915435791016,0.8583502173423767,10756.0,,1
12303.0,439.3410034179688,184.30001831054688,85.29237365722656,0.886467456817627,12468.0,0.5974650382995605,1
12120.0,439.7139892578125,181.69793701171875,85.99253845214844,0.8809163570404053,,0.6025354266166687,1
10286.0,406.7130126953125,171.05067443847656,77.44872283935547,0.8916210532188416,10469.0,0.6184463500976562,1
11130.0,413.4089965820313,168.74588012695312,85.28479766845703,0.8628829717636108,11320.0,0.7888022661209106,1
11802.0,430.052001953125,175.27474975585938,86.66316986083984,0.8692107200622559,12024.0,0.6212559938430786,1
,,160.7188262939453,69.73334503173828,,,0.6411730051040649,1
10783.0,418.6809997558594,171.36520385742188,82.1244125366211,0.8776859641075134,,0.5934507250785828,1
12146.0,442.24700927734375,176.50616455078125,89.7515869140625,,12502.0,0.7754085659980774,1
10844.0,412.66400146484375,171.02999877929688,81.49285125732422,0.8791837692260742,11046.0,0.8170584440231323,1
12502.0,443.58599853515625,179.12814331054688,89.94932556152344,0.8647801280021667,12788.0,0.7892676591873169,1
12061.0,432.6889953613281,174.20278930664062,,0.855976402759552,12378.0,0.628013551235199,1
11543.0,432.3139953613281,174.8412628173828,,0.8684977889060974,11940.0,0.6911976337432861,1
11088.0,418.2080078125,172.0274200439453,,0.876112163066864,11284.0,0.6249929666519165,1
,414.8659973144531,174.65054321289062,78.23210906982422,0.8940660953521729,,0.6028207540512085,1
11173.0,420.9339904785156,175.6545867919922,81.66387176513672,0.8853570222854614,11396.0,0.801966667175293,1
,447.4859924316406,181.3567047119141,87.98662567138672,0.8744266033172607,,0.5938737988471985,1
10986.0,425.12701416015625,172.6788330078125,83.54908752441406,0.8751559257507324,11450.0,0.7299183011054993,1
10916.0,416.3290100097656,,81.98931121826172,0.8798344135284424,11093.0,0.7214804887771606,1
12452.0,445.0790100097656,179.02613830566406,89.89112854003906,0.8648027181625366,12710.0,,1
10311.0,,168.2056884765625,,,10593.0,,1
11719.0,436.4249877929688,180.11569213867188,83.87120056152344,0.8849679827690125,11922.0,0.6833236217498779,1
10173.0,406.9660034179688,174.5035858154297,,0.9032865166664124,10342.0,0.7627080678939819,1
,433.6650085449219,184.30308532714844,,0.8975757360458374,,,1
12218.0,442.6860046386719,184.3535003662109,85.83971405029297,0.8849817514419556,12468.0,0.642038881778717,1
12084.0,434.6740112304688,177.52542114257812,88.04617309570312,0.8683432340621948,12321.0,,1
11908.0,447.6340026855469,,81.9485092163086,0.8997957110404968,12287.0,0.5803118944168091,1
13039.0,480.1109924316406,,81.43621063232422,0.9184250831604004,13288.0,0.5763093829154968,1
10005.0,394.0989990234375,161.2628936767578,,0.8684260845184326,10220.0,0.71875,1
11467.0,448.6830139160156,,77.16972351074219,0.915752410888672,11739.0,0.5697888135910034,1
,,190.7417755126953,82.85999298095703,,12482.0,,1
12232.0,,175.67868041992188,90.06195068359375,0.8585967421531677,12525.0,,1
,409.8219909667969,164.287841796875,84.05598449707031,0.8592008352279663,,,1
10806.0,408.6759948730469,163.7159423828125,85.63248443603516,0.8522987961769104,11069.0,,1
12625.0,445.9280090332031,181.6507568359375,,0.8698841333389282,12905.0,0.6514447927474976,1
11604.0,433.1170043945313,175.14181518554688,86.71931457519531,0.8688145279884338,12006.0,0.6825882196426392,1
10662.0,420.1950073242188,175.88250732421875,78.51628112792969,0.8948269486427307,10944.0,,1
11758.0,436.3829956054688,177.34860229492188,85.9665756225586,0.8746626377105713,12190.0,0.7635560631752014,1
,375.093994140625,156.98489379882812,74.22942352294922,,9233.0,0.7373983860015869,1
11536.0,426.85198974609375,172.18907165527344,,0.8626960515975952,11891.0,0.6058823466300964,1
11741.0,445.9800109863281,184.416259765625,82.47528076171875,0.8944222331047058,,,1
11693.0,446.4840087890625,185.65159606933597,81.72230529785156,0.8979038000106812,12064.0,0.572793185710907,1
12261.0,443.281005859375,183.63693237304688,86.09529876708984,0.8832861185073853,12507.0,0.7170175313949585,1
,424.16400146484375,172.73736572265625,87.71980285644531,0.8614621162414551,11913.0,0.6228098273277283,1
,436.6090087890625,180.3756561279297,,0.8774111866950989,12351.0,0.6371922492980957,1
11337.0,427.9530029296875,174.94444274902344,83.92398071289062,0.8774227499961853,,0.5953368544578552,1
10937.0,411.9580078125,165.00778198242188,85.26155090332031,0.8561590909957886,11135.0,,1
11550.0,420.2739868164063,170.95306396484375,87.15016174316406,0.8602988719940186,11776.0,0.6946950554847717,1
12262.0,443.1669921875,190.6796417236328,82.12512969970703,0.9024966359138488,12404.0,0.6181690096855164,1
9911.0,390.4599914550781,,81.44798278808594,0.8551058173179626,10178.0,0.7313311696052551,1
12281.0,442.1109924316406,,89.7089614868164,0.8636434674263,12666.0,0.5990731716156006,1
8628.0,372.3340148925781,157.33303833007812,70.1250228881836,0.8951770067214966,8782.0,0.6026402115821838,1
11921.0,422.3590087890625,168.49954223632812,91.07193756103516,0.8413518667221069,12169.0,0.6590557098388672,1
10144.0,403.64300537109375,165.46890258789062,79.17584228515625,0.8780909180641174,10399.0,0.659300684928894,1
11549.0,,174.2269744873047,85.78465270996094,0.8703843355178833,11805.0,0.6301287412643433,1
10973.0,419.9429931640625,171.83343505859375,82.90455627441406,0.8759122490882874,11239.0,0.7047527432441711,1
10785.0,,175.26901245117188,,0.892433762550354,11069.0,0.7084209322929382,1
11635.0,,179.39749145507812,84.01840209960938,0.8835501670837402,11920.0,0.6659226417541504,1
11239.0,,,85.56314849853516,0.8648973107337952,,,1
12043.0,444.0580139160156,179.91720581054688,86.48320007324219,0.8768942356109619,12364.0,0.69612717628479,1
11721.0,442.3500061035156,186.25233459472656,,0.8998082280158997,11950.0,0.5777876377105713,1
11869.0,,177.87265014648438,86.1655502319336,0.8748340606689453,12144.0,0.6215112209320068,1
11819.0,434.0339965820313,176.3721160888672,86.8189468383789,0.8704545497894287,12193.0,0.7718782424926758,1
,445.6860046386719,179.86175537109375,,0.8850476145744324,,0.5689245462417603,1
11614.0,,,81.87991333007812,0.8966063857078552,11812.0,,1
10386.0,411.1390075683594,,77.87589263916016,0.8909943103790283,10636.0,0.591963529586792,1
11891.0,446.4070129394531,189.0554656982422,81.91354370117188,,12125.0,0.5519145727157593,1
,409.3160095214844,167.74827575683594,81.42166137695312,0.8743032813072205,,0.6835647225379944,1
11546.0,429.6809997558594,,82.65701293945312,0.8872886300086975,11698.0,0.5995742082595825,1
10572.0,412.25201416015625,163.65118408203125,,,,0.662198543548584,1
10262.0,,166.6488037109375,,0.8761671185493469,10554.0,0.5758051872253418,1
10272.0,403.0459899902344,171.3836669921875,76.66117858886719,,10419.0,0.7592017650604248,1
9165.0,,156.67039489746094,75.54000854492188,,,0.6543624401092529,1
,432.6549987792969,185.89279174804688,,0.9086765646934508,11440.0,0.6197361350059509,1
10215.0,,164.2425994873047,80.21561431884766,,10435.0,0.6822280287742615,1
10519.0,406.7560119628906,169.01904296875,80.37228393554688,0.8797037601470947,10684.0,0.6054449081420898,1
12643.0,449.3420104980469,184.778076171875,87.98870849609375,0.879344642162323,12903.0,0.7720444798469543,1
,445.18499755859375,178.979248046875,91.10215759277344,0.8607608675956726,12923.0,0.6314154267311096,1
10327.0,,,79.95890045166016,0.8764764070510864,10576.0,0.6233099699020386,1
10965.0,416.9739990234375,174.35174560546875,,0.8861406445503235,,0.7010869383811951,1
10818.0,416.76800537109375,175.70875549316406,78.83265686035156,,10987.0,0.6344867944717407,1
,463.8420104980469,197.35565185546875,88.58672332763672,0.8935978412628174,13829.0,0.6345234513282776,1
12274.0,,,,,12466.0,0.5603542923927307,1
11817.0,,179.5654296875,84.24079132080078,0.8831254243850708,11977.0,0.6573765277862549,1
11248.0,,171.22312927246094,84.84221649169922,0.8686040639877319,11521.0,0.7156581878662109,1
9225.0,387.8240051269531,163.4049835205078,72.74552154541016,0.8954383730888367,,0.5850456357002258,1
11986.0,,173.2250518798828,89.39892578125,,,0.622422993183136,1
14153.0,,,92.7987289428711,0.8820736408233643,,0.7721222043037415,1
10843.0,412.3670043945313,168.27450561523438,83.94273376464844,,11082.0,0.7874364852905273,1
10903.0,419.6539916992188,,83.22001647949219,,11232.0,0.6978366374969482,1
,456.0669860839844,186.16053771972656,88.90030670166016,0.8786064982414246,13092.0,0.6448863744735718,1
,449.7430114746094,179.28526306152344,90.64862060546876,0.8627614974975586,12874.0,0.6027898192405701,1
11050.0,416.41900634765625,168.31764221191406,85.2559814453125,0.8622291684150696,11323.0,,1
12647.0,451.0559997558594,180.34434509277344,91.42808532714844,,13120.0,0.6585950255393982,1
,420.0580139160156,169.97677612304688,86.36136627197266,,11586.0,0.7191945910453796,1
11149.0,411.3089904785156,164.6722869873047,87.50299072265625,0.8471357226371765,11393.0,0.7592100501060486,1
,428.9920043945313,172.28126525878906,85.36949157714844,,11690.0,,1
,452.7579956054688,,,0.9004002809524536,12654.0,0.8064119815826416,1
10114.0,398.3670043945313,161.02005004882812,80.84944915771484,0.8648049235343933,,0.6745364665985107,1
11919.0,435.2619934082031,171.84518432617188,89.98160552978516,0.8519518375396729,,,1
11994.0,444.760986328125,183.4491271972656,84.42697143554688,,,0.7241879105567932,1
10782.0,412.8800048828125,,84.3469009399414,0.8604660630226135,11112.0,0.6947165131568909,1
12191.0,441.68798828125,180.11627197265625,87.87493896484375,0.872911274433136,12481.0,0.6011341214179993,1
9822.0,398.3349914550781,160.62322998046875,79.28845977783203,0.8696719408035278,10085.0,0.6315180063247681,1
11944.0,,,84.1004867553711,0.8876706957817078,,0.5845445990562439,1
10523.0,429.0570068359375,173.88426208496094,,0.8912554979324341,,0.5865663290023804,1
10541.0,406.5360107421875,162.99107360839844,83.69825744628906,0.8580809831619263,,0.7746178507804871,1
12091.0,,181.21177673339844,86.2992172241211,0.8793185353279114,,,1
,421.4400024414063,173.6383819580078,81.15625762939453,0.8840529918670654,11267.0,0.6934529542922974,1
12192.0,428.5929870605469,172.9495849609375,90.53118896484376,0.8520538210868835,12383.0,0.7405247688293457,1
12549.0,448.8479919433594,175.84603881835938,92.87818908691406,,12989.0,0.6649885773658752,1
11465.0,419.5950012207031,167.98751831054688,,0.8515264987945557,,0.7537804245948792,1
10567.0,398.5920104980469,161.4571533203125,83.76702117919922,0.854884147644043,10720.0,0.6411236524581909,1
11542.0,426.4039916992188,175.2760772705078,,0.8762533664703369,11738.0,0.6272826194763184,1
10689.0,416.2550048828125,,80.48485565185547,,10892.0,0.6269208192825317,1
9933.0,397.7200012207031,160.8506317138672,79.78276824951172,,,0.7063717842102051,1
11237.0,429.5299987792969,179.38392639160156,80.49434661865234,0.893669068813324,,,1
12155.0,434.2749938964844,174.7768096923828,89.50150299072266,0.8589316010475159,12388.0,0.8029462099075317,1
11095.0,423.2409973144531,170.15504455566406,84.6175765991211,0.8675804138183594,,0.7723633646965027,1
12344.0,442.7019958496094,179.73577880859375,88.92992401123047,,12609.0,0.7189702391624451,1
,426.4280090332031,172.18153381347656,87.2635269165039,0.862057089805603,11842.0,0.6441891193389893,1
10381.0,414.18798828125,,77.07955169677734,0.8974587917327881,,0.6072891354560852,1
,,171.4856719970703,83.67474365234375,0.8728771209716797,11415.0,0.6976583003997803,1
9017.0,378.7909851074219,155.36972045898438,74.75442504882812,0.8766443729400635,9290.0,0.6640889644622803,1
,454.3840026855469,186.0759735107422,85.9878158569336,0.8868219256401062,12659.0,0.5729859471321106,1
10198.0,400.1950073242188,166.5941162109375,,0.8828814029693604,10351.0,,1
9817.0,407.7460021972656,170.08865356445312,74.70610809326172,0.8983802199363708,10032.0,0.5830610990524292,1
11251.0,431.7090148925781,181.78958129882807,79.82994079589844,0.8984217047691345,11408.0,0.562268853187561,1
11489.0,447.2369995117188,182.1021270751953,82.12137603759766,0.8925424814224243,11913.0,0.5594565868377686,1
10832.0,420.0769958496094,167.8293914794922,,0.8655511736869812,11207.0,0.5972980260848999,1
12992.0,,183.4208221435547,92.05143737792967,0.8649492859840393,13372.0,0.7759197354316711,1
10787.0,401.2550048828125,160.01788330078125,86.63780212402344,,11010.0,,1
12440.0,434.8049926757813,,92.69048309326172,0.8451246023178101,12716.0,0.6803390979766846,1
9585.0,397.7200012207031,163.85311889648438,75.4080581665039,0.887806236743927,,0.7263014316558838,1
10803.0,411.30999755859375,,84.7822036743164,0.858306348323822,,0.6430739760398865,1
14092.0,466.447998046875,,98.08610534667967,0.8481945395469666,14434.0,0.6638402342796326,1
10623.0,423.0230102539063,175.03427124023438,78.42090606689453,0.8940176963806152,,0.5872954726219177,1
10589.0,408.7560119628906,167.88340759277344,81.0369873046875,,,,1
12899.0,462.2690124511719,190.43052673339844,87.37380981445312,0.8885279297828674,13132.0,,1
11462.0,424.5570068359375,175.4199981689453,,0.877458930015564,11650.0,,1
,,173.85931396484375,93.10706329345705,0.8445155620574951,12769.0,0.6298378705978394,1
10150.0,405.7369995117188,164.7185516357422,80.26424407958984,,10338.0,0.592700719833374,1
,,180.00144958496094,84.98844909667969,0.8815159797668457,12073.0,,1
10763.0,411.2829895019531,168.57058715820312,81.79901885986328,0.8743749856948853,10963.0,0.7673059105873108,1
11764.0,,,,0.8559311628341675,,0.6880336999893188,1
11665.0,435.70599365234375,,81.97319793701172,0.8937581777572632,11895.0,0.6459025740623474,1
,417.4620056152344,,84.87739562988281,0.865304708480835,11331.0,0.7154685258865356,1
13645.0,454.614990234375,,95.70824432373048,0.8516393899917603,,0.6275294423103333,1
10854.0,415.2799987792969,,82.0053939819336,0.8761842250823975,11071.0,0.6237214207649231,1
12312.0,447.7170104980469,,88.51752471923828,0.8691094517707825,12593.0,0.6183205842971802,1
11652.0,429.52099609375,172.41204833984375,87.48265838623047,0.8617079854011536,,0.6305195093154907,1
13460.0,451.0480041503906,181.47499084472656,95.35157775878906,0.8508396744728088,,0.7259978652000427,1
,,174.2206573486328,84.26457214355469,0.8752527832984924,11638.0,0.6565691232681274,1
11859.0,436.25299072265625,184.6353759765625,82.17491149902344,0.8954977989196777,,0.6481390595436096,1
12650.0,,175.83982849121094,,,12871.0,0.7943485379219055,1
11227.0,427.8110046386719,179.55543518066406,,0.8943699598312378,,0.5927040576934814,1
12279.0,455.4150085449219,,82.47570037841797,,12549.0,0.5920443534851074,1
11694.0,,177.07015991210938,85.11002349853516,0.8769086599349976,11875.0,,1
,431.5130004882813,175.95652770996094,83.67269897460938,0.8796992301940918,11732.0,0.6677777767181396,1
11357.0,,178.59515380859375,81.39303588867188,,11546.0,0.5967318415641785,1
12339.0,453.2640075683594,191.5043792724609,82.77468872070312,0.901761531829834,12534.0,0.6189305782318115,1
11792.0,443.9110107421875,186.19723510742188,81.23108673095703,0.8998188972473145,12012.0,0.625338077545166,1
11377.0,429.385986328125,172.53964233398438,85.88433837890625,0.8673114776611328,11746.0,0.7354233860969543,1
